price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade
401000.0,3,2.0,1240,11172,1.0,0,0,3,7
1030000.0,5,2.5,3050,8200,1.0,0,4,4,8
251000.0,3,1.5,1590,21600,1.5,0,0,4,7
667500.0,3,2.0,2040,4841,1.0,0,0,4,7
300000.0,4,2.5,1840,5550,2.0,0,0,3,8
610000.0,4,2.25,1960,9021,2.0,0,0,4,8
1042030.0,4,5.0,4110,43560,2.0,0,0,4,11
430000.0,3,2.25,1830,19965,1.0,0,0,3,8
455000.0,2,1.0,1330,92782,1.0,0,0,2,6
600000.0,5,2.0,2190,9072,1.0,0,0,5,7
638000.0,3,3.25,1720,1587,2.5,0,2,3,9
561000.0,3,1.75,1710,5000,1.0,0,0,4,7
625000.0,3,2.5,2180,5000,1.0,0,0,4,8
263950.0,3,1.75,1700,11613,1.0,0,0,5,7
740000.0,3,2.5,2960,9350,2.0,0,2,4,9
234999.0,3,1.0,1330,8912,1.0,0,0,3,6
380000.0,4,2.5,1940,3200,2.0,0,0,3,8
329500.0,3,2.25,1500,9656,1.0,0,0,3,7
464950.0,4,2.5,2230,64438,1.0,0,0,4,7
500000.0,3,2.25,1700,9008,1.0,0,0,3,8
415000.0,4,1.5,1840,11367,1.5,0,0,4,7
437500.0,3,2.25,2100,205603,2.0,0,0,3,8
599000.0,7,2.5,2580,5750,1.0,0,0,4,7
367000.0,4,2.5,2350,8182,2.0,0,0,3,8
530000.0,2,1.0,760,3000,1.0,0,0,3,6
989000.0,5,3.5,3280,4000,2.0,0,0,3,9
462600.0,3,2.0,1320,4000,1.0,0,0,4,6
875000.0,3,2.5,1690,10592,1.0,0,0,3,8
335000.0,3,2.25,2060,47318,1.0,0,2,4,8
393000.0,4,2.0,1450,5456,1.0,0,0,5,7
1340000.0,4,3.0,2760,4905,2.0,0,1,4,9
590000.0,3,2.5,2830,5788,2.0,0,0,3,9
671000.0,4,2.75,1890,1475,2.0,0,0,3,9
925000.0,3,3.25,2610,4500,1.5,0,0,4,9
245000.0,3,2.25,1900,7250,1.0,0,0,3,7
392500.0,3,1.0,930,6572,1.0,0,0,3,7
505000.0,4,2.0,2730,12000,1.0,0,0,4,8
702000.0,4,2.5,2650,6240,2.0,0,0,3,8
337000.0,2,1.0,1010,4000,1.0,0,0,3,7
920000.0,4,2.5,3550,10233,2.0,0,0,3,9
495500.0,3,1.75,2130,6360,1.0,0,0,3,7
245000.0,2,1.75,1840,7230,1.0,0,0,3,7
395000.0,2,1.0,1320,1824,1.5,0,0,4,6
335000.0,3,1.0,990,6315,1.0,0,0,3,7
187000.0,2,1.75,1020,10346,1.0,0,0,4,6
450000.0,4,2.0,1570,7320,1.0,0,0,4,7
280000.0,4,2.25,1930,7207,1.0,0,0,4,7
1375000.0,5,4.0,3760,22763,1.0,0,3,4,11
265000.0,2,1.0,1000,31505,1.0,0,0,3,6
795000.0,3,1.75,1930,9600,1.0,0,0,3,8
510000.0,3,1.5,2240,3800,2.0,0,0,3,8
699900.0,4,2.5,2190,11500,1.0,0,0,4,8
839000.0,4,2.75,2400,12469,1.0,0,2,4,8
396000.0,4,1.75,1970,12409,1.0,0,0,4,7
365000.0,3,2.25,2860,8458,2.0,0,0,3,7
440000.0,3,2.25,1900,7225,1.0,0,0,3,8
405000.0,4,2.5,2090,6667,2.0,0,0,3,8
295000.0,3,1.5,850,2500,1.0,0,0,3,7
275000.0,4,2.5,1840,1562,2.0,0,0,3,7
295000.0,2,1.0,820,288367,1.0,0,0,3,6
1500000.0,5,3.5,4370,12240,2.0,0,0,3,11
795000.0,3,3.5,3190,10223,2.0,0,0,3,10
650000.0,5,3.5,3480,36615,2.0,0,0,4,8
260000.0,3,1.0,1690,13184,1.0,0,0,4,7
382000.0,2,2.5,1650,2710,2.0,0,2,3,8
790100.0,4,2.5,2590,9341,2.0,0,0,3,8
220000.0,4,2.5,2160,8005,2.0,0,0,3,7
799000.0,4,3.5,3500,8547,2.0,0,0,3,9
1480000.0,4,2.25,3920,7200,2.0,0,0,3,10
367300.0,4,2.75,2190,14937,2.0,0,0,3,8
805000.0,4,2.0,1890,4500,1.5,0,0,3,7
730000.0,2,1.0,1860,3400,1.0,0,0,3,7
402000.0,3,2.0,1720,7704,1.0,0,0,4,7
750000.0,4,2.75,2600,4674,1.0,0,0,3,8
458000.0,3,1.5,1570,12196,1.0,0,0,4,7
898000.0,3,2.5,3530,9753,2.0,0,0,3,10
308000.0,4,2.5,1960,5642,2.0,0,0,3,7
385000.0,3,2.5,2230,8296,2.0,0,0,3,7
1020000.0,4,3.0,2720,4800,1.5,0,0,5,8
1425000.0,5,3.0,2840,6240,2.0,0,0,5,9
240000.0,3,1.75,1260,7362,1.0,0,0,3,7
217000.0,3,1.5,1860,8505,1.0,0,0,4,7
972000.0,4,1.75,2010,6300,1.0,0,2,5,8
361280.0,2,1.0,820,6400,1.0,0,0,4,7
385000.0,3,1.75,1220,1450,1.0,0,0,3,6
475000.0,3,2.5,2220,60984,2.0,0,0,4,8
724950.0,4,2.5,2860,3638,1.5,0,2,5,7
935000.0,5,4.5,4230,9701,2.0,0,0,3,10
169950.0,3,1.0,840,8470,1.0,0,0,4,6
585000.0,3,2.5,2290,5089,2.0,0,0,3,9
585000.0,3,2.5,2290,5089,2.0,0,0,3,9
480000.0,5,3.5,3480,12821,2.0,0,2,3,10
635000.0,4,2.5,4260,36360,1.5,0,0,4,8
368750.0,3,2.5,2230,5717,2.0,0,0,3,7
432500.0,6,2.0,3080,5500,2.0,0,0,1,7
589000.0,3,2.5,2250,4337,2.0,0,0,3,8
840000.0,4,3.25,3160,6327,2.0,0,0,3,9
316500.0,3,2.5,1770,3873,2.0,0,0,3,7
536000.0,4,2.5,2880,8833,2.0,0,0,3,7
563750.0,4,2.75,2690,25000,1.0,0,0,3,8
152500.0,4,1.0,1730,7350,1.5,0,0,4,6
267950.0,4,1.0,1730,7350,1.5,0,0,4,6
1640000.0,5,4.0,4780,118047,2.0,0,0,3,11
269950.0,4,2.5,2540,8400,2.0,0,0,5,7
731688.0,4,3.0,2630,5772,2.0,0,0,3,9
240000.0,3,1.5,1890,9000,1.0,0,0,3,7
555950.0,2,1.0,1220,5040,1.0,0,0,3,7
289000.0,2,1.0,710,6300,1.0,0,0,3,6
525000.0,3,2.5,2970,11985,1.0,0,0,3,9
745000.0,3,2.5,2970,11985,1.0,0,0,3,9
397000.0,2,1.0,1000,7664,1.0,0,2,3,7
233000.0,3,1.0,1980,8505,1.0,0,0,3,7
625000.0,4,2.25,1920,8259,2.0,0,0,4,8
535000.0,3,2.0,2740,23505,2.0,0,4,3,10
270000.0,3,2.25,1740,7345,1.0,0,0,3,7
360000.0,3,1.75,1300,7770,1.0,0,0,3,7
1105000.0,4,1.5,2740,4000,2.0,0,0,5,9
970000.0,4,1.75,4060,4000,2.0,0,3,3,10
915000.0,5,2.5,3490,18850,1.0,0,4,4,9
412000.0,4,1.75,1430,10500,1.0,0,0,4,7
265000.0,4,1.75,1860,9112,1.0,0,0,4,7
426000.0,4,2.25,2120,7700,1.0,0,0,4,7
266000.0,4,2.25,1860,12693,1.0,0,0,3,8
325000.0,3,2.0,2330,4950,1.5,0,0,3,6
615000.0,3,1.75,1670,5100,1.0,0,2,5,7
310000.0,3,1.75,2130,7140,1.0,0,0,3,8
340000.0,4,1.75,1900,7313,1.0,0,0,3,7
562500.0,2,1.0,1170,2800,1.5,0,0,4,5
447000.0,2,1.0,980,1600,2.0,0,0,3,8
2450000.0,7,4.25,4670,23115,2.0,0,2,3,11
250000.0,4,1.5,2500,6300,1.0,0,0,4,7
633000.0,4,2.5,2020,8044,2.0,0,0,3,8
310000.0,3,2.0,1290,886,3.0,0,0,3,7
439000.0,2,1.75,1620,113862,1.5,0,0,3,7
470000.0,3,3.25,1710,2381,2.0,0,0,3,8
270000.0,3,2.5,1720,8550,1.0,0,0,4,7
299500.0,3,1.75,1820,8813,2.0,0,0,3,7
227000.0,3,1.0,1130,10018,1.0,0,0,4,6
735000.0,4,2.75,3040,2415,2.0,1,4,3,8
537000.0,3,3.0,2410,7479,2.0,0,2,3,7
699000.0,4,2.5,2440,14470,1.0,0,0,4,9
330000.0,2,1.0,800,4533,1.0,0,0,3,6
229000.0,3,1.0,1030,7800,1.0,0,0,3,7
200000.0,3,1.0,1480,5600,1.0,0,0,4,6
522500.0,3,1.75,1710,9707,1.0,0,0,4,8
1295000.0,3,2.75,3450,5350,1.5,0,3,4,9
2000000.0,3,3.25,2610,16387,2.0,1,4,3,9
200000.0,2,0.75,780,55764,1.0,0,0,4,4
352000.0,3,1.75,1260,7200,1.0,0,0,3,7
855000.0,4,3.0,2590,6250,2.0,0,2,3,9
267000.0,3,2.5,1580,12250,2.0,0,0,3,8
484000.0,2,1.75,1660,6000,1.0,0,0,3,7
402000.0,4,2.75,2950,15540,1.0,0,0,4,8
905000.0,4,2.25,2240,5000,2.0,0,0,3,8
274000.0,4,1.75,1940,7500,1.0,0,0,4,7
475000.0,3,1.75,1850,26445,1.0,0,0,4,7
1535000.0,4,4.5,5770,10050,1.0,0,3,5,9
628000.0,4,2.0,2280,6010,1.0,0,0,3,7
675000.0,6,1.75,2740,6360,1.0,0,3,3,8
429900.0,4,3.25,3760,4675,2.0,0,0,3,8
260000.0,3,1.5,1580,8184,1.0,0,0,3,7
690000.0,3,1.75,1600,4400,1.0,0,0,3,7
1081000.0,4,2.25,2100,12172,1.0,0,0,5,9
360000.0,4,2.5,2610,7333,2.0,0,0,3,8
499000.0,3,1.75,1840,5000,1.0,0,0,4,7
159000.0,3,1.0,1320,6534,1.0,0,0,3,7
430000.0,3,1.75,1540,8100,1.0,0,0,4,7
1050000.0,5,2.75,2520,18625,1.0,0,0,3,8
725000.0,5,2.5,3780,20000,1.0,0,1,4,9
150000.0,3,1.0,1200,9527,1.0,0,0,3,7
840000.0,4,2.25,2720,8712,2.0,0,0,4,9
499000.0,4,2.5,3100,5700,2.0,0,0,3,9
285000.0,3,1.75,1630,4000,1.0,0,0,3,7
340000.0,4,2.5,1910,7201,1.0,0,0,3,7
405100.0,4,2.0,1580,7300,1.0,0,0,4,7
464000.0,3,2.5,1690,4898,2.0,0,0,3,7
723000.0,4,2.25,1960,8680,1.0,0,0,4,8
430000.0,8,3.25,4300,10441,2.0,0,0,4,8
645000.0,3,1.75,1840,4255,1.0,0,0,3,7
1580000.0,4,2.75,3480,19991,2.0,0,2,4,10
925000.0,5,3.0,2710,4200,2.0,0,0,3,7
759000.0,4,1.75,2100,4750,1.0,0,0,3,7
690000.0,4,2.0,1760,7800,1.0,0,0,3,8
358800.0,4,2.5,2155,8140,2.0,0,0,3,8
683000.0,5,1.5,1720,4000,1.5,0,0,3,7
650000.0,3,1.0,1430,4240,1.5,0,0,3,7
288000.0,5,2.75,2790,4807,1.5,0,0,4,7
209950.0,3,1.5,1180,7300,1.0,0,0,4,7
939000.0,3,3.5,2450,9248,2.0,0,4,3,8
320000.0,3,1.0,1330,5850,1.0,0,0,3,7
283748.0,3,2.25,1940,9560,2.0,0,0,3,7
370000.0,3,2.25,1600,7620,1.0,0,0,3,7
399950.0,4,2.75,3210,41689,1.0,0,0,4,8
360000.0,5,2.5,2880,6902,1.0,0,0,3,8
365000.0,2,1.5,1160,8060,1.0,0,0,4,7
396900.0,3,2.0,1360,3120,2.0,0,0,3,7
321000.0,3,2.5,2014,4500,2.0,0,0,3,7
245000.0,3,2.0,1440,7008,1.0,0,0,3,7
502000.0,2,1.0,1570,4704,1.5,0,1,3,8
257000.0,4,2.75,2330,7642,1.0,0,0,3,8
423000.0,4,1.75,1880,7303,1.0,0,0,3,7
485000.0,4,2.25,1850,9911,1.0,0,0,4,7
500000.0,4,2.5,2230,8560,2.0,0,0,3,8
442000.0,2,1.0,990,4313,1.5,0,2,4,6
475000.0,3,1.75,1720,3825,1.5,0,0,3,7
625000.0,4,2.25,3230,9935,2.0,0,0,3,8
194000.0,3,1.0,1180,6050,1.0,0,0,3,6
410000.0,3,2.25,1450,19206,2.0,0,0,3,7
1034500.0,4,2.5,2370,10858,2.0,0,0,3,9
490000.0,4,2.5,2570,6157,2.0,0,0,3,7
348500.0,4,1.75,1870,7575,1.0,0,0,3,7
380000.0,3,1.0,1220,3000,1.5,0,0,3,6
660000.0,3,2.0,1770,2150,3.0,0,0,3,8
525000.0,3,1.0,1500,6800,1.0,0,0,3,7
235000.0,3,2.0,1110,8724,1.0,0,0,4,7
1210000.0,4,3.75,4980,18069,2.0,0,3,3,11
397950.0,4,1.75,2360,8116,1.0,0,0,4,7
268000.0,3,1.75,1600,7711,1.0,0,0,3,7
525000.0,3,1.0,1450,4000,1.0,0,1,4,8
549950.0,3,2.5,2680,5860,2.0,0,0,3,8
370000.0,3,1.75,1150,6600,1.5,0,0,4,6
299000.0,4,2.25,1870,6693,2.0,0,0,3,7
715000.0,6,2.75,3400,5000,2.0,0,2,3,8
430000.0,4,1.5,1810,7200,1.0,0,0,3,7
345000.0,3,1.75,1860,7191,1.0,0,0,4,7
1600000.0,3,3.25,3790,19000,2.0,0,4,3,10
534640.0,3,2.5,2130,3500,1.0,0,0,4,8
1225000.0,3,2.5,2860,4500,2.0,0,2,3,8
351000.0,4,2.5,2370,7274,2.0,0,0,3,7
745000.0,4,2.25,2290,10409,2.0,0,0,3,8
320000.0,2,1.0,1120,5329,1.0,0,1,3,6
555700.0,3,2.0,1810,12420,1.0,0,0,4,7
690000.0,4,2.5,3220,35400,2.0,0,0,3,9
449000.0,3,1.75,1660,9697,1.0,0,0,4,7
308500.0,2,1.0,850,6174,1.0,0,0,4,7
340000.0,4,2.5,2665,5868,2.0,0,0,3,9
937750.0,4,2.75,2580,3560,1.5,0,0,5,7
725126.0,4,2.5,3200,12369,2.0,0,0,3,10
135000.0,3,1.0,840,3000,1.0,0,0,3,5
635000.0,4,2.5,2970,7961,1.0,0,0,3,8
245500.0,2,1.0,790,7500,1.0,0,0,3,6
230000.0,6,1.5,2140,36509,1.5,0,0,4,8
1770000.0,3,2.5,2580,14603,1.0,0,2,4,9
425000.0,5,2.5,2180,7875,1.0,0,0,4,7
220000.0,2,1.0,1060,10423,1.5,0,0,3,7
370000.0,3,2.0,1860,9100,1.5,0,0,3,8
390000.0,3,2.0,1840,16815,1.0,0,0,5,7
239000.0,3,1.75,1340,16480,1.0,0,0,4,7
345000.0,4,2.25,2320,7350,2.0,0,0,3,8
289000.0,3,2.5,2110,8304,1.0,0,0,4,7
285000.0,5,1.5,1840,8050,1.5,0,0,4,7
147400.0,3,2.0,1080,9225,1.0,0,0,2,7
600000.0,2,1.0,1290,4636,1.0,0,0,3,7
245000.0,3,2.25,2210,10794,1.0,0,0,3,7
520000.0,3,2.25,2210,10794,1.0,0,0,3,7
352500.0,3,2.25,1410,14110,1.0,0,2,3,7
448000.0,5,3.5,3740,24684,2.0,0,0,3,9
270000.0,4,2.75,2440,7150,1.0,0,0,3,7
872500.0,3,2.5,2040,6000,1.0,0,0,3,8
2152500.0,4,3.25,3840,6214,1.5,0,3,4,10
225000.0,3,1.5,1660,7221,1.0,0,0,3,7
735000.0,4,2.0,1640,6000,1.5,0,0,4,9
375000.0,3,1.0,1310,8400,1.0,0,0,3,7
169000.0,3,1.75,1720,9775,1.0,0,0,3,8
279950.0,3,1.75,1720,9775,1.0,0,0,3,8
1950000.0,4,2.75,4020,18745,2.0,0,4,4,10
310000.0,3,2.25,1960,2345,2.0,0,0,3,7
975000.0,4,2.5,3240,35083,2.0,0,0,4,9
650000.0,10,2.0,3610,11914,2.0,0,0,4,7
930000.0,2,1.5,1800,4500,1.0,0,2,3,7
412000.0,4,1.5,1960,5000,1.0,0,0,3,7
225000.0,3,1.0,1250,10200,1.0,0,0,3,6
507000.0,3,2.5,2120,7201,2.0,0,0,3,8
1755000.0,4,4.0,3860,67953,2.0,0,2,4,12
230000.0,3,2.5,1340,3011,2.0,0,0,3,7
316000.0,1,2.0,1780,188465,2.0,0,0,3,10
616200.0,5,3.25,3920,4832,2.0,0,0,3,9
509900.0,3,1.75,1690,53578,1.0,0,0,3,8
370000.0,4,2.5,2570,7753,2.0,0,0,3,8
619100.0,3,1.75,1870,7030,1.0,0,0,3,7
805000.0,3,2.25,2860,11250,1.0,0,1,5,8
612125.0,2,1.5,1670,6000,1.0,0,0,3,7
350000.0,2,1.5,1070,937,3.0,0,0,3,8
225000.0,2,1.0,940,15000,1.0,0,0,3,7
335000.0,3,2.5,2588,5701,2.0,0,0,3,8
972800.0,5,3.25,3500,10457,2.0,0,0,3,11
500000.0,3,1.75,1690,48096,1.0,0,0,3,7
2200000.0,4,3.75,3790,7200,2.0,0,0,3,10
415000.0,3,1.5,1090,8400,1.0,0,0,4,7
399000.0,3,3.0,2240,10479,2.0,0,0,4,7
376000.0,2,1.0,1150,4000,1.0,0,0,3,7
340000.0,3,2.0,1870,3378,1.0,0,0,3,7
490000.0,5,2.75,2990,7200,2.0,0,0,3,8
374000.0,4,2.5,2580,6260,2.0,0,0,3,7
852000.0,4,1.0,2220,3588,1.5,0,0,4,7
473000.0,3,2.25,1620,12309,2.0,0,0,3,7
540000.0,3,1.75,2590,25992,1.0,0,0,3,8
431000.0,2,2.0,1390,12530,1.0,0,0,3,8
435000.0,4,3.0,2270,7245,1.0,0,0,3,7
1051000.0,4,3.0,2920,33976,1.0,0,3,5,8
450000.0,3,2.75,1250,892,2.0,0,0,3,8
157500.0,3,1.0,1100,27008,1.0,0,0,3,6
244000.0,3,1.75,1500,7475,1.0,0,0,4,8
550000.0,3,2.5,2800,10603,2.0,0,0,3,9
975000.0,4,2.5,3420,183387,2.0,0,0,3,10
426500.0,4,2.75,2100,88426,1.0,0,0,3,6
350000.0,3,1.0,1790,3876,1.5,0,0,5,7
615000.0,3,1.0,1790,3876,1.5,0,0,5,7
542000.0,3,2.25,2220,12056,2.0,0,0,3,8
710000.0,4,1.75,2000,6000,1.0,0,3,5,7
289950.0,3,2.5,1770,9450,1.0,0,0,3,8
1900000.0,4,2.75,4280,12668,2.0,0,0,3,9
528000.0,2,1.0,1260,5100,1.5,0,0,4,7
471000.0,2,1.0,840,5100,1.0,0,0,4,7
250000.0,4,2.75,1830,6643,2.0,0,0,3,8
155000.0,3,1.5,970,8400,1.0,0,0,3,7
515000.0,4,1.5,1740,8160,1.5,0,0,4,7
336600.0,3,2.25,1654,8464,2.0,0,0,3,7
915000.0,3,2.25,2390,2750,2.0,0,0,5,8
350000.0,2,1.75,1080,7242,2.0,0,0,4,7
1300000.0,4,1.75,2610,21600,1.0,0,0,4,8
175000.0,3,1.0,1070,6164,1.0,0,0,3,7
545000.0,2,2.0,1430,3880,1.0,0,0,4,7
475000.0,4,3.0,2400,5400,2.0,0,2,4,7
390000.0,2,1.0,670,11505,1.0,0,0,3,5
645000.0,4,2.5,2860,14000,2.0,0,0,3,8
410000.0,3,1.5,2270,8187,1.0,0,0,4,8
480000.0,4,2.5,2180,9861,2.0,0,2,3,8
725000.0,3,1.75,1860,6000,2.0,0,2,4,8
1150000.0,6,4.5,6040,219542,2.0,0,0,3,11
300000.0,2,1.0,1010,11919,1.0,0,0,3,6
752000.0,4,2.5,2570,8178,1.0,0,2,3,8
585000.0,4,2.5,1950,3720,2.0,0,0,3,8
678700.0,3,1.75,1970,10548,1.0,0,0,4,8
603000.0,4,2.25,2110,11155,2.0,0,0,3,9
715000.0,3,1.75,1650,7276,1.5,0,4,4,7
1395000.0,4,3.0,3520,128502,2.0,0,2,4,10
1085000.0,3,2.5,2840,7500,2.0,0,3,3,11
467500.0,2,1.75,1490,4800,1.0,0,0,4,7
359000.0,3,2.25,1650,7218,1.0,0,0,3,7
745000.0,4,2.0,1960,4520,1.0,0,0,3,8
450000.0,3,2.25,2450,42180,1.0,0,0,4,7
935000.0,3,2.0,1720,2000,1.5,0,0,3,8
615000.0,3,2.5,1980,3128,2.0,0,0,3,8
1031000.0,3,2.5,4110,35741,2.0,0,0,3,7
283500.0,4,2.5,1990,5577,2.0,0,0,3,7
340000.0,2,1.0,860,7102,1.0,0,0,3,6
370000.0,4,2.5,2320,9264,2.0,0,0,3,8
1150000.0,3,2.5,4190,9624,2.0,0,0,3,10
265000.0,4,1.0,1940,9533,1.0,0,0,3,7
480000.0,4,2.25,2520,2370,2.0,0,0,3,8
667500.0,3,2.0,1880,3800,1.0,0,0,5,7
1398000.0,3,2.5,2910,10044,2.0,0,0,4,10
2300000.0,7,4.75,5310,8816,2.0,0,0,3,10
465000.0,3,2.25,2670,7500,1.0,0,0,4,7
192500.0,1,1.0,470,63737,1.0,0,2,5,5
345000.0,3,1.0,1060,5600,1.0,0,0,4,6
439800.0,3,1.5,1120,6900,1.0,0,0,5,7
468000.0,4,1.75,2250,8580,1.0,0,0,4,7
775000.0,4,2.5,2070,8473,1.0,0,0,4,8
684680.0,4,2.25,2370,9360,2.0,0,0,4,8
910000.0,4,3.5,3570,27699,2.0,0,0,3,11
3640900.0,4,3.25,4830,22257,2.0,1,4,4,11
375000.0,3,1.75,1160,22470,1.0,0,0,4,7
250000.0,3,2.5,1610,6600,2.0,0,0,3,7
3065000.0,5,3.0,4150,7500,2.5,0,4,5,11
442500.0,4,2.25,1840,7575,1.0,0,0,4,7
900000.0,3,3.5,4080,217697,1.5,0,3,3,10
699000.0,3,2.0,1820,4080,2.0,0,2,3,8
360000.0,4,2.0,2680,18768,1.0,0,0,5,8
1675000.0,4,4.75,4790,25412,2.0,0,0,3,12
675000.0,5,2.0,2420,21000,1.5,0,0,3,8
345000.0,2,1.0,1130,8081,1.0,0,0,4,7
229000.0,4,1.0,1320,5000,1.5,0,0,3,7
300000.0,3,1.0,1290,12415,1.5,0,0,3,6
392500.0,3,3.25,1600,1289,3.0,0,0,3,8
552000.0,3,1.0,1120,2300,1.0,0,0,4,7
457000.0,2,1.75,2060,7192,1.0,0,0,3,7
518000.0,4,2.5,2830,13760,2.0,0,0,3,8
237000.0,3,2.0,1210,6634,1.0,0,0,4,7
399950.0,3,2.25,1560,11997,1.0,0,0,3,7
605000.0,3,2.25,2260,17114,2.0,0,0,3,7
295000.0,4,2.5,1850,8198,2.0,0,0,3,7
513000.0,4,2.5,1930,8040,1.0,0,0,3,7
772500.0,4,2.5,3230,4290,2.0,0,0,3,9
765000.0,4,2.5,3230,4290,2.0,0,0,3,9
696950.0,4,2.75,2450,5376,1.5,0,0,4,7
329000.0,3,1.0,1200,5650,1.5,0,0,3,7
339999.0,3,2.5,2360,8093,2.0,0,0,3,8
364500.0,3,1.0,1060,9506,1.0,0,0,3,7
607500.0,5,1.75,2220,6000,1.5,0,0,3,7
550000.0,3,1.0,880,6664,1.0,0,0,3,6
479900.0,4,2.0,2510,9750,1.0,0,0,3,8
1120280.0,4,4.0,2530,1774,3.0,0,2,3,9
192000.0,2,1.0,700,10540,1.0,0,0,3,6
250000.0,3,2.0,1500,5200,1.0,0,0,3,7
340000.0,3,2.0,1130,9879,2.0,0,0,3,6
340000.0,3,2.0,1420,6060,1.0,0,0,5,7
635250.0,3,2.25,2210,22040,1.0,0,0,5,8
324800.0,2,1.0,1170,5043,1.0,0,0,3,6
78000.0,2,1.0,780,16344,1.0,0,0,1,5
400000.0,4,1.75,1770,12875,1.0,0,0,3,8
640500.0,3,1.0,1070,4505,1.0,0,2,4,7
570000.0,3,2.0,1930,10929,1.0,0,0,3,8
1330000.0,3,1.5,1940,2885,1.5,0,2,3,8
330490.0,3,2.75,1440,7350,1.0,0,0,4,7
325000.0,3,2.5,1740,5267,2.0,0,0,3,7
335000.0,3,2.5,1740,5267,2.0,0,0,3,7
314000.0,5,2.75,2210,13500,1.0,0,0,5,7
625000.0,4,2.0,2190,3622,1.5,0,0,5,8
809000.0,3,2.5,2590,7720,2.0,0,0,3,9
535000.0,3,2.5,2790,19485,2.0,0,0,3,9
275000.0,5,1.75,2180,9178,1.0,0,0,3,7
358000.0,4,2.75,2580,11900,1.0,0,0,4,7
297975.0,3,2.25,2820,8100,1.0,0,0,4,7
492000.0,2,1.75,1300,22239,1.0,0,0,4,7
210000.0,2,1.0,720,8040,1.0,0,0,3,6
622500.0,3,2.5,2260,4550,1.5,0,0,4,7
550000.0,3,2.5,1550,1092,3.0,0,0,3,8
190000.0,3,1.75,1390,7700,1.0,0,0,5,7
340000.0,4,2.5,2380,9362,2.0,0,0,3,8
678000.0,3,2.5,2640,5964,2.0,0,0,3,9
275000.0,5,2.0,2260,11970,1.0,0,0,4,7
493000.0,3,2.75,1720,6720,1.0,0,0,4,7
147000.0,3,1.0,1070,14000,1.0,0,0,3,7
334000.0,3,2.25,2000,7225,2.0,0,0,4,7
605000.0,4,2.5,2800,10786,1.0,0,0,3,8
365000.0,3,1.75,1450,61419,1.0,0,0,4,8
345000.0,3,1.0,1620,10610,1.0,0,0,4,6
999000.0,3,2.5,2710,23292,1.0,0,4,3,9
470000.0,2,1.75,1520,4220,1.0,0,0,4,7
599000.0,5,2.75,2730,22572,1.0,0,0,3,7
255000.0,3,2.25,1740,10378,1.0,0,0,5,7
295000.0,4,1.75,1800,28650,1.0,0,0,4,7
550000.0,4,3.5,4150,16197,2.0,0,0,3,10
1305000.0,5,3.5,3270,4080,2.0,0,0,3,9
225000.0,2,1.0,1070,6000,1.0,0,0,4,5
520000.0,4,0.75,1960,8277,1.0,1,4,4,7
345000.0,3,3.25,1600,1882,2.0,0,0,3,8
475000.0,4,1.75,1650,7775,1.0,0,0,4,7
497500.0,5,1.5,2170,8610,1.0,0,0,4,7
649500.0,3,3.0,3730,383328,1.5,0,0,4,9
734500.0,4,2.75,3280,6845,2.0,0,0,3,10
276000.0,3,1.0,870,8040,1.0,0,0,3,7
235000.0,2,1.0,900,28800,1.0,0,0,1,6
325000.0,2,1.0,1400,10800,1.0,0,0,4,7
425000.0,4,2.75,1680,9545,1.0,0,0,4,7
307000.0,4,2.0,2390,23972,2.0,0,0,3,7
635000.0,3,2.5,2300,5500,1.5,0,0,4,8
223000.0,3,1.75,1340,7473,1.0,0,0,4,7
425000.0,3,2.75,2600,10874,2.0,0,0,3,9
190000.0,3,2.25,1640,7730,1.0,0,0,4,7
275000.0,4,1.75,1960,6177,1.0,0,0,4,8
450000.0,3,2.5,1480,1961,2.0,0,0,3,8
1468000.0,4,3.25,5010,34460,2.0,0,0,3,12
550000.0,4,2.0,1540,5000,1.5,0,0,4,7
835000.0,4,2.75,4030,10240,2.0,0,2,3,8
900000.0,6,3.0,3020,13783,2.0,0,0,3,8
290000.0,2,2.0,1590,9375,1.0,0,0,3,7
1035000.0,4,2.5,2910,9131,2.0,0,0,3,10
780000.0,4,2.5,3020,15164,1.0,0,0,4,8
572500.0,3,2.0,2290,11200,2.0,0,0,3,9
389000.0,3,1.75,2180,9220,1.0,0,0,4,7
350000.0,4,1.75,2740,10086,1.0,0,0,3,7
476000.0,4,2.5,2740,33158,2.0,0,0,3,9
1046250.0,2,3.0,2330,3600,2.0,0,0,5,10
287000.0,3,2.25,2300,7200,1.0,0,0,4,8
707500.0,4,4.0,1550,6596,1.5,0,0,5,7
464500.0,4,2.5,1750,11381,1.0,0,0,4,7
720000.0,3,1.5,2180,5000,1.0,0,3,4,8
319000.0,3,2.5,1610,8544,2.0,0,0,5,7
330000.0,3,1.0,1570,9136,1.0,0,0,3,7
120750.0,3,1.75,1140,9628,1.0,0,0,4,7
195000.0,3,1.75,1140,9628,1.0,0,0,4,7
650000.0,4,1.5,2480,6383,1.0,0,0,3,7
530000.0,3,1.75,1690,8190,1.0,0,0,4,8
825000.0,4,3.0,2910,8027,1.0,0,0,5,8
436000.0,4,2.0,1600,15044,1.0,0,0,3,7
658000.0,2,1.0,1010,14244,1.0,1,4,1,5
547500.0,3,2.0,1850,9570,1.0,0,0,4,7
